GeneID,EC,HMMER,dbCAN_sub,DIAMOND,Number_of_Tools,dbCAN subfam,Subfam Composition,Subfam EC,Substrate,Profile Length,Gene Length,E Value,Profile Start,Profile End,Gene Start,Gene End,Coverage
jgi|Neocon1|814041|estExt_fgenesh1_pm.C_980015,-,CBM32(28-157),CBM32_e161,-,2,CBM32_e161,CBM32:19|GH20:1|CBM12:1,-,host glycan,117,592,9.70E-30,2,117,30,158,"0.9829059829059829	0.9829059829059829"
jgi|Neocon1|814616|estExt_fgenesh1_pm.C_1100033,2.4.1.212:14,-,GT2,GT2,2,GT2,GT2:56,2.4.1.212:14,unassigned,180,707,4.10E-62,14,180,304,484,"0.9222222222222223	0.9222222222222223"
jgi|Neocon1|815155|estExt_fgenesh1_pm.C_1230014,-,GT34(267-450),GT34_e15,-,2,GT34_e15,GT34:6,-,unassigned,182,513,2.40E-31,3,181,273,442,"0.978021978021978	0.978021978021978"
jgi|Neocon1|815471|estExt_fgenesh1_pm.C_1320017,3.2.1.8:3,GH10(24-329),GH10_e134,CBM1+GH10,3,GH10_e134,GH10:5|CBM1:1,3.2.1.8:3,xylan,318,347,3.00E-92,2,318,26,330,"0.9937106918238994	0.9937106918238994"
jgi|Neocon1|815473|estExt_fgenesh1_pm.C_1320019,3.2.1.8:33,GH10(25-329),GH10_e90,CBM1+GH10,3,GH10_e90,GH10:638|CBM2:278|CBM13:270|GH62:97|CE1:6|CE4:5|CBM57:2|CE0:2|GH11:1|CBM85:1,3.2.1.8:33,xylan,296,369,1.80E-90,2,295,26,329,"0.9898648648648649	0.9898648648648649"
jgi|Neocon1|815490|estExt_fgenesh1_pm.C_1320041,3.2.1.4:59,GH45(294-497),GH45_e0,-,2,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,507,3.40E-85,2,199,296,497,"0.985	0.985"
jgi|Neocon1|815492|estExt_fgenesh1_pm.C_1320043,3.2.1.-:2|3.2.1.68:1|3.2.1.41:1,GH13_14(273-596),GH13_e95,CBM48+GH13_14,3,GH13_e95,GH13_14:318|CBM48:209|CBM41:64|CBM68:5|GH13:2|GH133:1,3.2.1.-:2|3.2.1.68:1|3.2.1.41:1,"sucrose, starch, starch, starch",310,750,4.70E-128,1,309,274,596,"0.9935483870967742	0.9935483870967742"
jgi|Neocon1|815813|estExt_fgenesh1_pm.C_1420037,-|-,CE4(162-292),CBM50_e1046+CE4_e66,-,2,CE4_e66,CE4:11|CBM18:1,-,unassigned,124,381,1.40E-36,1,119,168,290,"0.9516129032258065	0.9516129032258065"
jgi|Neocon1|816403|estExt_fgenesh1_pm.C_1610011,-,CE16(52-303),CE16_e1,-,2,CE16_e1,CE16:17|CBM1:7|GH3:3,-,unassigned,258,348,3.60E-36,34,257,74,303,"0.8643410852713178	0.8643410852713178"
jgi|Neocon1|816832|estExt_fgenesh1_pm.C_1760028,-|-,PL4(15-580)+CE12(721-934),PL4_e9+CE12_e34,PL4,3,PL4_e9,PL4:8,-,unassigned,565,960,1.60E-122,2,561,22,579,"0.9893805309734514	0.9893805309734514"
jgi|Neocon1|817339|estExt_fgenesh1_pm.C_1950018,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(590-767),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,836,5.60E-85,6,217,533,795,"0.9723502304147466	0.9723502304147466"
jgi|Neocon1|817587|estExt_fgenesh1_pm.C_2050025,3.2.1.21:13,GH3(63-271),GH3_e180,GH3,3,GH3_e180,GH3:184,3.2.1.21:13,beta-glucan,210,760,1.80E-83,1,210,65,272,"0.9952380952380953	0.9952380952380953"
jgi|Neocon1|817647|estExt_fgenesh1_pm.C_2070022,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(576-815),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,856,4.20E-87,4,217,574,817,"0.9815668202764977	0.9815668202764977"
jgi|Neocon1|817649|estExt_fgenesh1_pm.C_2070025,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(588-790),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,831,6.70E-87,5,217,532,792,"0.9769585253456221	0.9769585253456221"
jgi|Neocon1|817650|estExt_fgenesh1_pm.C_2070026,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(599-797),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,839,7.20E-86,4,217,537,799,"0.9815668202764977	0.9815668202764977"
jgi|Neocon1|817778|estExt_fgenesh1_pm.C_2140016,-,PL1_7(138-319),PL1_e27,-,2,PL1_e27,PL1_9:17|PL1:7|CBM66:4|CBM1:1,-,unassigned,180,387,1.80E-79,6,179,148,321,"0.9611111111111111	0.9611111111111111"
jgi|Neocon1|817812|estExt_fgenesh1_pm.C_2150027,-,GH114(34-227),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,351,1.10E-59,13,189,51,229,"0.9263157894736842	0.9263157894736842"
jgi|Neocon1|818130|estExt_fgenesh1_pm.C_2300015,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(232-606),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,639,8.60E-156,243,618,232,605,"0.6019261637239165	0.6019261637239165"
jgi|Neocon1|818184|estExt_fgenesh1_pm.C_2340002,3.1.3.12:1,GT20(88-524),GT20_e19,GT20,3,GT20_e19,GT20:301,3.1.3.12:1,unassigned,492,808,8.40E-168,14,491,57,524,"0.9695121951219512	0.9695121951219512"
jgi|Neocon1|818369|estExt_fgenesh1_pm.C_2430011,-,CE1(253-484),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,546,1.60E-39,1,205,254,481,"0.9902912621359223	0.9902912621359223"
jgi|Neocon1|818411|estExt_fgenesh1_pm.C_2470020,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1|-,CBM13(118-261)+CE1(311-540),CBM13_e165+CE1_e22,CBM22+CBM37+CE0+GH11,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,546,4.40E-21,2,162,312,484,"0.7766990291262136	0.7766990291262136"
jgi|Neocon1|818447|estExt_fgenesh1_pm.C_2500003,-,PL1_7(162-343),PL1_e27,-,2,PL1_e27,PL1_9:17|PL1:7|CBM66:4|CBM1:1,-,unassigned,180,411,6.50E-79,5,179,171,345,"0.9666666666666667	0.9666666666666667"
jgi|Neocon1|818448|estExt_fgenesh1_pm.C_2500004,-,PL1_7(162-343),PL1_e27,-,2,PL1_e27,PL1_9:17|PL1:7|CBM66:4|CBM1:1,-,unassigned,180,411,2.50E-79,5,179,171,345,"0.9666666666666667	0.9666666666666667"
jgi|Neocon1|818792|estExt_fgenesh1_pm.C_2740021,3.5.1.41:1,CE4(33-161),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,308,1.80E-31,1,125,34,159,"0.96875	0.96875"
jgi|Neocon1|819096|estExt_fgenesh1_pm.C_3000006,-|-|-,CE1(41-267)+CE1(360-586)+CE1(749-979),CE1_e22+CE1_e22+CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,996,7.10E-38,2,205,758,985,"0.9854368932038835	0.9854368932038835"
jgi|Neocon1|819285|estExt_fgenesh1_pm.C_3180007,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(22-381),GH18_e66,-,2,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,596,5.30E-90,2,348,24,377,"0.9885714285714285	0.9885714285714285"
jgi|Neocon1|819496|estExt_fgenesh1_pm.C_3410006,3.2.1.132:5|3.2.1.73:4|3.2.1.4:3,GH8(39-332),GH8_e40,CBM2+GH8,3,GH8_e40,GH8:82|CBM2:5|CBM32:2|GH18:1|CBM6:1|CE2:1,3.2.1.132:5|3.2.1.73:4|3.2.1.4:3,"chitosan, beta-glucan, cellulose",349,497,6.90E-98,1,278,39,335,"0.7936962750716332	0.7936962750716332"
jgi|Neocon1|819609|estExt_fgenesh1_pm.C_3560006,3.2.1.4:52|3.2.1.73:6|3.2.1.176:2|3.2.1.78:1,GH9(192-622),GH9_e22,GH9,3,GH9_e22,GH9:510|CBM3:385|CBM2:147|GH48:15|GH5_8:3|CBM0:2|PL14_3:2|CBM22:2|CBM63:2|CBM10:2|CBM5:2|CBM64:1|GH44:1|CBM8:1,3.2.1.4:52|3.2.1.73:6|3.2.1.176:2|3.2.1.78:1,"cellulose, beta-glucan",433,752,1.10E-134,1,432,193,622,"0.9953810623556582	0.9953810623556582"
jgi|Neocon1|820091|estExt_fgenesh1_pg.C_10018,3.2.1.8:12|3.1.1.72:1,GH11(46-226),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,253,1.20E-98,1,182,47,228,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|820093|estExt_fgenesh1_pg.C_10021,3.2.1.8:12|3.1.1.72:1,GH11(46-226),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,276,9.30E-99,1,182,47,228,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|820094|estExt_fgenesh1_pg.C_10022,3.2.1.8:12|3.1.1.72:1,GH11(46-226),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,256,6.30E-99,1,182,47,228,"0.9836956521739131	0.9836956521739131"
jgi|Neocon1|820222|estExt_fgenesh1_pg.C_10187,-,GT2(62-215),GT2,-,2,GT2,GT2:7,-,unassigned,155,424,7.90E-38,1,108,63,169,"0.6903225806451613	0.6903225806451613"
jgi|Neocon1|820232|estExt_fgenesh1_pg.C_10200,3.2.1.1:8,GH13_28(76-333),GH13_e34,CBM26+GH13_28,3,GH13_e34,GH13_28:85|CBM26:47|CBM25:21|CBM74:9|CBM20:5|CBM13:3|GH13:1,3.2.1.1:8,"sucrose, starch",266,485,5.00E-108,1,266,77,334,"0.9962406015037594	0.9962406015037594"
jgi|Neocon1|820269|estExt_fgenesh1_pg.C_10244,3.5.1.41:1,CE4(170-299),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,388,1.80E-36,3,125,176,297,"0.953125	0.953125"
jgi|Neocon1|820299|estExt_fgenesh1_pg.C_20018,2.4.1.16:11,GT2(516-1018),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1190,1.20E-244,13,504,521,1019,"0.9722772277227723	0.9722772277227723"
jgi|Neocon1|820550|estExt_fgenesh1_pg.C_30081,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(28-647),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,682,9.70E-277,3,619,31,647,"0.9887640449438202	0.9887640449438202"
jgi|Neocon1|820551|estExt_fgenesh1_pg.C_30082,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(28-647),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,684,9.80E-277,3,619,31,647,"0.9887640449438202	0.9887640449438202"
jgi|Neocon1|820581|estExt_fgenesh1_pg.C_30140,4.2.2.2:4,PL3_2(37-239),PL3_e16,-,2,PL3_e16,PL3_2:59|PL3:1,4.2.2.2:4,pectin,189,265,5.20E-60,6,188,43,238,"0.9629629629629629	0.9629629629629629"
jgi|Neocon1|820712|estExt_fgenesh1_pg.C_40076,4.2.2.2:4,PL3_2(37-239),PL3_e16,-,2,PL3_e16,PL3_2:59|PL3:1,4.2.2.2:4,pectin,189,265,2.10E-61,2,186,39,236,"0.9735449735449735	0.9735449735449735"
jgi|Neocon1|820847|estExt_fgenesh1_pg.C_50084,-,CE1(148-386),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,391,9.60E-34,3,205,158,384,"0.9805825242718447	0.9805825242718447"
jgi|Neocon1|821051|estExt_fgenesh1_pg.C_70018,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1,GH43_16(38-353),GH43_e261+CBM6_e6,CBM13+CBM6+GH43_16,3,CBM6_e6,CBM6:625|GH43_16:614|CBM22:56|CBM36:43|CBM13:18|GH43_10:14|CBM2:8|GH10:5|CBM3:3|CE0:2|CBM35:1|GH43:1|CBM5:1,3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1,"beta-glucan, xylan, cellulose",127,498,1.90E-20,3,125,381,488,"0.9606299212598425	0.9606299212598425"
jgi|Neocon1|821248|estExt_fgenesh1_pg.C_80089,-,GT101(82-304),GT101_e12,-,2,GT101_e12,GT101:67|GT2:1,-,unassigned,224,331,1.10E-87,1,223,83,304,"0.9910714285714286	0.9910714285714286"
jgi|Neocon1|821868|estExt_fgenesh1_pg.C_140033,3.2.1.8:12|3.1.1.72:1,GH11(48-228),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,248,8.40E-97,1,181,49,229,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|821869|estExt_fgenesh1_pg.C_140034,3.2.1.8:12|3.1.1.72:1,GH11(48-228),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,259,9.60E-97,1,181,49,229,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|821929|estExt_fgenesh1_pg.C_140133,3.2.1.8:12|3.1.1.72:1,GH11(45-228),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,549,6.60E-101,1,183,46,228,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|822400|estExt_fgenesh1_pg.C_180052,-,GH5_7(1-311),GH5_e247,-,2,GH5_e247,GH5_7:8,-,unassigned,312,363,9.60E-98,12,312,1,312,"0.9615384615384616	0.9615384615384616"
jgi|Neocon1|822616|estExt_fgenesh1_pg.C_210009,-,CE4(27-153),CE4_e369,CE4,3,CE4_e369,CE4:62,-,unassigned,118,304,3.50E-36,2,118,28,151,"0.9830508474576272	0.9830508474576272"
jgi|Neocon1|822943|estExt_fgenesh1_pg.C_240043,3.2.1.8:12|3.1.1.72:1|3.2.1.8:3,GH11(46-228)+GH10(279-580),GH11_e2+GH10_e134,CBM1+GH10+3.2.1.8,3,GH10_e134,GH10:5|CBM1:1,3.2.1.8:3,xylan,318,589,5.10E-130,2,318,279,581,"0.9937106918238994	0.9937106918238994"
jgi|Neocon1|823042|estExt_fgenesh1_pg.C_250019,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(568-741),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,807,6.40E-87,4,217,507,768,"0.9815668202764977	0.9815668202764977"
jgi|Neocon1|823043|estExt_fgenesh1_pg.C_250020,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(568-766),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,807,8.70E-87,4,217,507,768,"0.9815668202764977	0.9815668202764977"
jgi|Neocon1|823060|estExt_fgenesh1_pg.C_250051,3.2.1.8:12|3.1.1.72:1|3.2.1.8:12|3.1.1.72:1,GH11(48-230)+GH11(296-477),GH11_e2+GH11_e2,GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,509,2.00E-102,1,183,295,477,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|823182|estExt_fgenesh1_pg.C_260010,-,GH114(29-228),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,438,4.10E-42,15,189,46,228,"0.9157894736842105	0.9157894736842105"
jgi|Neocon1|823439|estExt_fgenesh1_pg.C_280107,2.4.1.16:11,GT2(413-924),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,994,1.10E-238,15,504,415,924,"0.9683168316831683	0.9683168316831683"
jgi|Neocon1|823441|estExt_fgenesh1_pg.C_280111,2.4.1.16:11,GT2(554-1048),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1074,2.50E-236,15,504,559,1048,"0.9683168316831683	0.9683168316831683"
jgi|Neocon1|823457|estExt_fgenesh1_pg.C_280129,-,CBM32(30-157),CBM32_e161,-,2,CBM32_e161,CBM32:19|GH20:1|CBM12:1,-,host glycan,117,546,1.20E-31,1,117,29,158,"0.9914529914529915	0.9914529914529915"
jgi|Neocon1|823576|estExt_fgenesh1_pg.C_290130,3.2.1.8:12|3.1.1.72:1,GH11(45-228),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,516,2.50E-101,1,183,46,228,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|823577|estExt_fgenesh1_pg.C_290131,3.2.1.8:12|3.1.1.72:1,GH11(45-228),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,400,1.50E-101,1,183,46,228,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|823580|estExt_fgenesh1_pg.C_290134,3.2.1.8:12|3.1.1.72:1,GH11(45-228),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,376,1.30E-101,1,183,46,228,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|823583|estExt_fgenesh1_pg.C_290137,3.2.1.8:12|3.1.1.72:1,GH11(45-228),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,302,7.30E-102,1,183,46,228,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|823584|estExt_fgenesh1_pg.C_290138,3.2.1.8:12|3.1.1.72:1,GH11(45-228),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,347,9.70E-102,1,183,46,228,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|823696|estExt_fgenesh1_pg.C_300134,3.2.1.4:1,GH124(155-358),GH124_e0,-,2,GH124_e0,GH124:5|CBM3:1,3.2.1.4:1,cellulose,334,433,2.90E-56,116,334,127,359,"0.6526946107784432	0.6526946107784432"
jgi|Neocon1|823815|estExt_fgenesh1_pg.C_320070,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,GH6(37-314),GH6_e3,GH6,3,GH6_e3,GH6:36|CBM1:12,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,"cellulose, cellulose, cellulose",271,354,7.30E-146,1,271,43,315,"0.996309963099631	0.996309963099631"
jgi|Neocon1|823856|estExt_fgenesh1_pg.C_330019,3.2.1.131:6,GH115(245-979),GH115_e0,GH115+3.2.1.131,3,GH115_e0,GH115:692|GH3:1|CE15:1|CBM6:1|CE4:1,3.2.1.131:6,xylan,646,1187,4.50E-203,7,643,245,1169,"0.9845201238390093	0.9845201238390093"
jgi|Neocon1|823939|estExt_fgenesh1_pg.C_330113,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1|3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,GH43_16(40-343)+CBM6(367-481)+CBM13(509-654),GH43_e261+CBM6_e6+CBM13_e165,CBM13+CBM6+GH43_16,3,CBM13_e165,CBM13:54|CBM2:18|CBM6:18|GH43_16:18|GH10:13|GH30_8:12|CE0:8|GH43_10:2|CBM35:2|GH98:2|CBM36:1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,xylan,146,704,8.20E-47,1,144,510,653,"0.9794520547945206	0.9794520547945206"
jgi|Neocon1|824260|estExt_fgenesh1_pg.C_360074,3.5.1.-:2|3.5.1.-:2,CBM87(33-253)+CE18(254-616),CBM87_e0+CE18_e0,-,2,CE18_e0,CBM87:24|CE18:24,3.5.1.-:2,unassigned,368,929,2.70E-68,3,366,257,617,"0.9864130434782609	0.9864130434782609"
jgi|Neocon1|824331|estExt_fgenesh1_pg.C_370001,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(29-648),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,670,1.50E-277,2,619,31,648,"0.9903691813804173	0.9903691813804173"
jgi|Neocon1|824598|estExt_fgenesh1_pg.C_390048,-,PL1_6(122-347),PL1_e99,PL1,3,PL1_e99,PL1_6:91|CE8:11|PL1:6,-,unassigned,210,460,6.20E-77,3,209,124,347,"0.9809523809523809	0.9809523809523809"
jgi|Neocon1|824741|estExt_fgenesh1_pg.C_400117,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1|3.2.1.55:13|3.2.1.8:3|3.2.1.-:2|3.2.1.37:1,GH43_16(44-347),GH43_e261+CBM6_e6,CBM13+CBM6+GH43_16,3,GH43_e261,GH43_16:637|CBM6:630|CBM22:66|CBM36:43|GH43_10:40|CBM13:21|GH43:12|CBM2:6|GH10:4|CBM3:3|CBM5:2|CBM35:1|CBM42:1|GH43_34:1,3.2.1.55:11|3.2.1.8:2|3.2.1.-:2|3.2.1.37:1,"xylan, xylan, xylan, xylan",297,525,4.70E-128,1,294,45,348,"0.9865319865319865	0.9865319865319865"
jgi|Neocon1|825097|estExt_fgenesh1_pg.C_450053,2.4.1.109:12,GT39(89-328),GT39_e9,GT39,3,GT39_e9,GT39:393,2.4.1.109:12,unassigned,238,769,4.00E-94,2,237,91,328,"0.9873949579831933	0.9873949579831933"
jgi|Neocon1|825103|estExt_fgenesh1_pg.C_450060,-,CE8(31-305),CE8_e0,CBM1+CE8,3,CE8_e0,CE8:184|CBM1:1,-,unassigned,271,393,3.90E-78,2,262,34,307,"0.959409594095941	0.959409594095941"
jgi|Neocon1|825153|estExt_fgenesh1_pg.C_460018,3.2.1.8:3|3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,GH10(24-327),GH10_e134+CBM13_e165,CBM1+GH10+3.2.1.8,3,CBM13_e165,CBM13:54|CBM2:18|CBM6:18|GH43_16:18|GH10:13|GH30_8:12|CE0:8|GH43_10:2|CBM35:2|GH98:2|CBM36:1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,xylan,146,490,7.40E-39,1,128,359,484,"0.8698630136986302	0.8698630136986302"
jgi|Neocon1|825204|estExt_fgenesh1_pg.C_470023,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,GH6(48-324),GH6_e3,GH6,3,GH6_e3,GH6:36|CBM1:12,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,"cellulose, cellulose, cellulose",271,364,1.00E-142,1,271,53,325,"0.996309963099631	0.996309963099631"
jgi|Neocon1|825993|estExt_fgenesh1_pg.C_560063,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,1.40E-87,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|825996|estExt_fgenesh1_pg.C_560066,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,1.40E-87,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|825997|estExt_fgenesh1_pg.C_560067,3.2.1.8:12|3.1.1.72:1,GH11(48-231),GH11_e2,GH11,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,247,8.70E-88,2,182,50,230,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|826247|estExt_fgenesh1_pg.C_590103,3.2.1.8:3|3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,GH10(23-327)+CBM13(361-498),GH10_e134+CBM13_e165,CBM1+GH10+3.2.1.8,3,CBM13_e165,CBM13:54|CBM2:18|CBM6:18|GH43_16:18|GH10:13|GH30_8:12|CE0:8|GH43_10:2|CBM35:2|GH98:2|CBM36:1,3.2.1.8:3|3.2.1.-:1|3.1.1.73:1,xylan,146,538,9.30E-52,1,143,362,499,"0.9726027397260274	0.9726027397260274"
jgi|Neocon1|826306|estExt_fgenesh1_pg.C_600060,3.2.1.20:35|3.2.1.177:14,GH31(683-1169),GH31_e73,GH31+3.2.1.20,3,GH31_e73,GH31:159,3.2.1.20:35|3.2.1.177:14,"starch, xyloglucan",470,1293,1.30E-181,1,470,683,1170,"0.997872340425532	0.997872340425532"
jgi|Neocon1|826414|estExt_fgenesh1_pg.C_610088,3.2.1.89:17,GH53(63-406),GH53_e14,GH53,3,GH53_e14,GH53:480|CBM61:146|GH43_22:2|CBM5:2|CBM50:1,3.2.1.89:17,arabinogalactan protein,365,517,1.50E-130,1,361,64,406,"0.9863013698630136	0.9863013698630136"
jgi|Neocon1|826834|estExt_fgenesh1_pg.C_680017,3.2.1.8:3,GH10(26-323),GH10_e134,CBM1+GH10+3.2.1.8,3,GH10_e134,GH10:5|CBM1:1,3.2.1.8:3,xylan,318,761,3.20E-155,1,318,27,324,"0.9968553459119497	0.9968553459119497"
