proteinId	annotation	name
Neocon1|895667	DOC2	
Neocon1|896019	GT8	GlycosylTransferase Family 8
Neocon1|896225	CBM1	Carbohydrate-Binding Module Family 1
Neocon1|896225	CBM1	Carbohydrate-Binding Module Family 1
Neocon1|896361	CBM21	Carbohydrate-Binding Module Family 21
Neocon1|896472	CBM13	Carbohydrate-Binding Module Family 13
Neocon1|896472	DOC2	
Neocon1|896472	GH43	Glycoside Hydrolase Family 43
Neocon1|896472	DOC2	
Neocon1|896648	GH3	Glycoside Hydrolase Family 3
Neocon1|896667	GH3	Glycoside Hydrolase Family 3
Neocon1|896678	GH3	Glycoside Hydrolase Family 3
Neocon1|896987	GH26	Glycoside Hydrolase Family 26
Neocon1|896987	DOC2	
Neocon1|896993	GH26	Glycoside Hydrolase Family 26
Neocon1|896993	DOC2	
Neocon1|897283	GT17	GlycosylTransferase Family 17
Neocon1|897373	GH5_4	Glycoside Hydrolase Family 5 / Subf 4
Neocon1|897566	CBM48	Carbohydrate-Binding Module Family 48
Neocon1|897756	DOC2	
Neocon1|897756	GH10	Glycoside Hydrolase Family 10
Neocon1|897793	GH11	Glycoside Hydrolase Family 11
Neocon1|897802	GH11	Glycoside Hydrolase Family 11
Neocon1|897804	GH11	Glycoside Hydrolase Family 11
Neocon1|897836	GH3	Glycoside Hydrolase Family 3
Neocon1|898131	GT17	GlycosylTransferase Family 17
Neocon1|898188	GH1	Glycoside Hydrolase Family 1
Neocon1|898305	GH3	Glycoside Hydrolase Family 3
Neocon1|899003	GT17	GlycosylTransferase Family 17
Neocon1|899156	CBM1	Carbohydrate-Binding Module Family 1
Neocon1|899286	GT4	GlycosylTransferase Family 4
Neocon1|899626	GH1	Glycoside Hydrolase Family 1
Neocon1|899810	PL1	Polysaccharide Lyase Family 1
Neocon1|899892	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|899892	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|899957	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|899957	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|899957	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|900103	GH43	Glycoside Hydrolase Family 43
Neocon1|900393	DOC2	
Neocon1|900393	GH5_4	Glycoside Hydrolase Family 5 / Subf 4
Neocon1|900404	DOC2	
Neocon1|900404	GH5_4	Glycoside Hydrolase Family 5 / Subf 4
Neocon1|900407	DOC2	
Neocon1|900407	GH5_4	Glycoside Hydrolase Family 5 / Subf 4
Neocon1|900754	CE6	Carbohydrate Esterase Family 6
Neocon1|900754	DOC2	
Neocon1|900754	CBM13	Carbohydrate-Binding Module Family 13
Neocon1|900754	DOC2	
Neocon1|900768	GH48	Glycoside Hydrolase Family 48
Neocon1|900796	CE4	Carbohydrate Esterase Family 4
Neocon1|900798	CE4	Carbohydrate Esterase Family 4
Neocon1|901561	GH10	Glycoside Hydrolase Family 10
Neocon1|901564	GH10	Glycoside Hydrolase Family 10
Neocon1|901840	GH43	Glycoside Hydrolase Family 43
Neocon1|901964	DOC2	
Neocon1|901964	GH74	Glycoside Hydrolase Family 74
Neocon1|901964	DOC2	
Neocon1|902332	CBM6	Carbohydrate-Binding Module Family 6
Neocon1|902332	GH43	Glycoside Hydrolase Family 43
Neocon1|902431	GH115	Glycoside Hydrolase Family 115
Neocon1|903027	GH13_28	Glycoside Hydrolase Family 13 / Subf 28
Neocon1|903027	CBM26	Carbohydrate-Binding Module Family 26
Neocon1|903027	CBM25	Carbohydrate-Binding Module Family 25
Neocon1|903175	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|903175	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|903175	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|903175	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|903175	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|903363	EXPN	Distantly related to plant expansins
Neocon1|903490	DOC2	
Neocon1|903490	CBM13	Carbohydrate-Binding Module Family 13
Neocon1|903541	DOC2	
Neocon1|904170	DOC2	
Neocon1|904980	GT1	GlycosylTransferase Family 1
Neocon1|905081	DOC2	
Neocon1|905081	CE15	Carbohydrate Esterase Family 15
Neocon1|905081	DOC2	
Neocon1|905209	GT2	GlycosylTransferase Family 2
Neocon1|905392	GH25	Glycoside Hydrolase Family 25
Neocon1|905418	CE4	Carbohydrate Esterase Family 4
Neocon1|905419	CE4	Carbohydrate Esterase Family 4
Neocon1|905435	CBM1	Carbohydrate-Binding Module Family 1
Neocon1|905435	DOC2	
Neocon1|905671	GT71	GlycosylTransferase Family 71
Neocon1|905967	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|905967	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|905967	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|905967	CE4	Carbohydrate Esterase Family 4
Neocon1|906111	CBM25	Carbohydrate-Binding Module Family 25
Neocon1|906193	GH10	Glycoside Hydrolase Family 10
Neocon1|906471	CBM26	Carbohydrate-Binding Module Family 26
Neocon1|906471	GH31	Glycoside Hydrolase Family 31
Neocon1|906514	GH39	Glycoside Hydrolase Family 39
Neocon1|906514	DOC2	
Neocon1|906514	CBM13	Carbohydrate-Binding Module Family 13
Neocon1|906514	DOC2	
Neocon1|906521	GH1	Glycoside Hydrolase Family 1
Neocon1|906533	GH1	Glycoside Hydrolase Family 1
Neocon1|906540	GH1	Glycoside Hydrolase Family 1
Neocon1|906546	GH1	Glycoside Hydrolase Family 1
Neocon1|906557	GH1	Glycoside Hydrolase Family 1
Neocon1|906565	GH1	Glycoside Hydrolase Family 1
Neocon1|906623	GT34	GlycosylTransferase Family 34
Neocon1|906842	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|906842	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|906903	CBM12	Carbohydrate-Binding Module Family 12
Neocon1|907084	GT17	GlycosylTransferase Family 17
Neocon1|907419	DOC2	
Neocon1|907419	DOC2	
Neocon1|907581	GT71	GlycosylTransferase Family 71
Neocon1|908199	DOC2	
Neocon1|908199	DOC2	
Neocon1|908199	CE15	Carbohydrate Esterase Family 15
Neocon1|908797	GH10	Glycoside Hydrolase Family 10
Neocon1|908803	GH10	Glycoside Hydrolase Family 10
Neocon1|908822	GT4	GlycosylTransferase Family 4
Neocon1|909005	CE3	Carbohydrate Esterase Family 3
Neocon1|909005	DOC2	
Neocon1|909407	GH6	Glycoside Hydrolase Family 6
Neocon1|909541	CE3	Carbohydrate Esterase Family 3
Neocon1|909541	CBM1	Carbohydrate-Binding Module Family 1
Neocon1|909801	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|909801	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|910410	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|910410	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|910410	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|910541	GT22	GlycosylTransferase Family 22
Neocon1|910627	CBM32	Carbohydrate-Binding Module Family 32
Neocon1|910898	GH6	Glycoside Hydrolase Family 6
Neocon1|910903	GH6	Glycoside Hydrolase Family 6
Neocon1|911078	GH6	Glycoside Hydrolase Family 6
Neocon1|911087	GH6	Glycoside Hydrolase Family 6
Neocon1|911095	GH6	Glycoside Hydrolase Family 6
Neocon1|911103	GH6	Glycoside Hydrolase Family 6
Neocon1|911110	GH6	Glycoside Hydrolase Family 6
Neocon1|911121	GH6	Glycoside Hydrolase Family 6
Neocon1|911128	GH6	Glycoside Hydrolase Family 6
Neocon1|911142	GH6	Glycoside Hydrolase Family 6
Neocon1|911147	GH6	Glycoside Hydrolase Family 6
Neocon1|911192	GH5_7	Glycoside Hydrolase Family 5 / Subf 7
Neocon1|911316	GH6	Glycoside Hydrolase Family 6
Neocon1|911357	CE2	Carbohydrate Esterase Family 2
Neocon1|911362	GH1	Glycoside Hydrolase Family 1
Neocon1|911368	GH1	Glycoside Hydrolase Family 1
Neocon1|911378	GH1	Glycoside Hydrolase Family 1
Neocon1|911389	GH1	Glycoside Hydrolase Family 1
Neocon1|911401	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|911868	GT22	GlycosylTransferase Family 22
Neocon1|912102	CE4	Carbohydrate Esterase Family 4
Neocon1|912105	CE4	Carbohydrate Esterase Family 4
Neocon1|912108	CE4	Carbohydrate Esterase Family 4
Neocon1|912111	CE4	Carbohydrate Esterase Family 4
Neocon1|912113	CE4	Carbohydrate Esterase Family 4
Neocon1|912117	CE4	Carbohydrate Esterase Family 4
Neocon1|912119	CE4	Carbohydrate Esterase Family 4
Neocon1|912123	CE4	Carbohydrate Esterase Family 4
Neocon1|912127	CE4	Carbohydrate Esterase Family 4
Neocon1|912130	CE4	Carbohydrate Esterase Family 4
Neocon1|912554	DOC2	
Neocon1|912554	DOC2	
Neocon1|912554	GH10	Glycoside Hydrolase Family 10
Neocon1|912759	GH43	Glycoside Hydrolase Family 43
Neocon1|912761	GH43	Glycoside Hydrolase Family 43
Neocon1|912786	CE4	Carbohydrate Esterase Family 4
Neocon1|912897	CBM26	Carbohydrate-Binding Module Family 26
Neocon1|912897	CBM25	Carbohydrate-Binding Module Family 25
Neocon1|913109	DOC2	
Neocon1|913109	DOC2	
Neocon1|913554	GT8	GlycosylTransferase Family 8
Neocon1|914245	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|914245	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|914768	CBM26	Carbohydrate-Binding Module Family 26
Neocon1|914768	GH31	Glycoside Hydrolase Family 31
Neocon1|915113	CBM26	Carbohydrate-Binding Module Family 26
Neocon1|915113	GH31	Glycoside Hydrolase Family 31
Neocon1|915184	GH3	Glycoside Hydrolase Family 3
Neocon1|915232	GH3	Glycoside Hydrolase Family 3
Neocon1|915315	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|915315	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|915315	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|915488	GH6	Glycoside Hydrolase Family 6
Neocon1|915510	GH6	Glycoside Hydrolase Family 6
Neocon1|915616	GT71	GlycosylTransferase Family 71
Neocon1|915764	PL1	Polysaccharide Lyase Family 1
Neocon1|916359	GH30_5	Glycoside Hydrolase Family 30 / Subf 5
Neocon1|917167	GT71	GlycosylTransferase Family 71
Neocon1|917351	DOC2	
Neocon1|917351	GH45	Glycoside Hydrolase Family 45
Neocon1|917593	GH16	Glycoside Hydrolase Family 16
Neocon1|917594	GH16	Glycoside Hydrolase Family 16
Neocon1|917595	GH16	Glycoside Hydrolase Family 16
Neocon1|917596	GH16	Glycoside Hydrolase Family 16
Neocon1|917598	GH16	Glycoside Hydrolase Family 16
Neocon1|917833	GT71	GlycosylTransferase Family 71
Neocon1|917898	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|917903	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|918364	GH3	Glycoside Hydrolase Family 3
Neocon1|918366	GH3	Glycoside Hydrolase Family 3
Neocon1|918418	DOC2	
Neocon1|918418	DOC2	
Neocon1|918445	GT2	GlycosylTransferase Family 2
Neocon1|918531	GH6	Glycoside Hydrolase Family 6
Neocon1|918548	GH6	Glycoside Hydrolase Family 6
Neocon1|919132	CE6	Carbohydrate Esterase Family 6
Neocon1|919151	GH78	Glycoside Hydrolase Family 78
Neocon1|919563	DOC2	
Neocon1|919563	DOC2	
Neocon1|919563	GH5_4	Glycoside Hydrolase Family 5 / Subf 4
Neocon1|919913	PL11_2	Polysaccharide Lyase Family 11 / Subf 2
Neocon1|920002	DOC2	
Neocon1|920002	DOC2	
Neocon1|920002	CE15	Carbohydrate Esterase Family 15
Neocon1|920308	GH11	Glycoside Hydrolase Family 11
Neocon1|920308	GH10	Glycoside Hydrolase Family 10
Neocon1|920308	DOC2	
Neocon1|920371	CBM10	Carbohydrate-Binding Module Family 10
Neocon1|920485	CE4	Carbohydrate Esterase Family 4
Neocon1|920630	PL1	Polysaccharide Lyase Family 1
Neocon1|920991	CBM6	Carbohydrate-Binding Module Family 6
Neocon1|920991	GH43	Glycoside Hydrolase Family 43
Neocon1|920991	GH43	Glycoside Hydrolase Family 43
Neocon1|921596	GH5_8	Glycoside Hydrolase Family 5 / Subf 8
Neocon1|921747	DOC2	
Neocon1|921747	DOC2	
Neocon1|921747	GH5_4	Glycoside Hydrolase Family 5 / Subf 4
Neocon1|922368	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|922368	CBM18	Carbohydrate-Binding Module Family 18
Neocon1|923180	CBM18	Carbohydrate-Binding Module Family 18
